"Grid_Point
Latitude","Grid_Point
Longitude",Date,ERA5_RAIN (mm)
22.6,75.9,02-10-2012,0.4682
22.6,76,02-10-2012,0.452
22.6,76.1,02-10-2012,0.4359
22.7,75.7,02-10-2012,0.2361
22.7,75.8,02-10-2012,0.2484
22.7,75.9,02-10-2012,0.2676
22.7,76,02-10-2012,0.2964
22.7,76.1,02-10-2012,0.3258
22.8,75.7,02-10-2012,0.1396
22.8,75.8,02-10-2012,0.1499
22.8,75.9,02-10-2012,0.1659
22.8,76,02-10-2012,0.1882
22.8,76.1,02-10-2012,0.2104
22.6,75.7,03-10-2012,0.0437
22.6,75.8,03-10-2012,0.0669
22.6,75.9,03-10-2012,0.0893
22.6,76,03-10-2012,0.1137
22.6,76.1,03-10-2012,0.1375
22.7,75.7,03-10-2012,0.0202
22.7,75.8,03-10-2012,0.0347
22.7,75.9,03-10-2012,0.0513
22.7,76,03-10-2012,0.0717
22.7,76.1,03-10-2012,0.0924
22.8,75.7,03-10-2012,0.0103
22.8,75.8,03-10-2012,0.0178
22.8,75.9,03-10-2012,0.0268
22.8,76,03-10-2012,0.0403
22.8,76.1,03-10-2012,0.0542
22.6,75.7,04-10-2012,0.6665
22.6,75.8,04-10-2012,0.4975
22.6,75.9,04-10-2012,0.3477
22.6,76,04-10-2012,0.2234
22.6,76.1,04-10-2012,0.107
22.7,75.7,04-10-2012,0.2965
22.7,75.8,04-10-2012,0.1343
22.7,75.9,04-10-2012,0.0379
22.7,76,04-10-2012,0.0336
22.7,76.1,04-10-2012,0.0294
22.8,75.7,04-10-2012,0.1657
22.8,75.8,04-10-2012,0.0773
22.8,75.9,04-10-2012,0.0287
22.8,76,04-10-2012,0.0224
22.8,76.1,04-10-2012,0.0176
22.6,75.7,05-10-2012,0.626
22.6,75.8,05-10-2012,0.5688
22.6,75.9,05-10-2012,0.5848
22.6,76,05-10-2012,0.6954
22.6,76.1,05-10-2012,0.7849
22.7,75.7,05-10-2012,0.428
22.7,75.8,05-10-2012,0.3374
22.7,75.9,05-10-2012,0.3364
22.7,76,05-10-2012,0.4686
22.7,76.1,05-10-2012,0.6017
22.8,75.7,05-10-2012,0.2333
22.8,75.8,05-10-2012,0.1809
22.8,75.9,05-10-2012,0.182
22.8,76,05-10-2012,0.2454
22.8,76.1,05-10-2012,0.311
22.6,75.7,06-10-2012,0.11
22.6,75.8,06-10-2012,0.09
22.6,75.9,06-10-2012,0.0687
22.6,76,06-10-2012,0.0427
22.6,76.1,06-10-2012,0.0201
22.7,75.7,06-10-2012,0.0773
22.7,75.8,06-10-2012,0.0581
22.7,75.9,06-10-2012,0.0408
22.7,76,06-10-2012,0.0271
22.7,76.1,06-10-2012,0.0127
22.8,75.7,06-10-2012,0.0397
22.8,75.8,06-10-2012,0.0291
22.8,75.9,06-10-2012,0.021
22.8,76,06-10-2012,0.0141
22.8,76.1,06-10-2012,0.0089
22.6,75.7,07-10-2012,0.0781
22.6,75.8,07-10-2012,0.0552
22.6,75.9,07-10-2012,0.0366
22.6,76,07-10-2012,0.0235
22.6,76.1,07-10-2012,0.0104
22.7,75.7,07-10-2012,0.0506
22.7,75.8,07-10-2012,0.0401
22.7,75.9,07-10-2012,0.0293
22.7,76,07-10-2012,0.019
22.7,76.1,07-10-2012,0.0081
22.8,75.7,07-10-2012,0.0267
22.8,75.8,07-10-2012,0.0213
22.8,75.9,07-10-2012,0.0158
22.8,76,07-10-2012,0.0102
22.8,76.1,07-10-2012,0.0048
22.6,75.7,08-10-2012,0.7235
22.6,75.8,08-10-2012,1.1433
22.6,75.9,08-10-2012,1.166
22.6,76,08-10-2012,0.6977
22.6,76.1,08-10-2012,0.2552
22.7,75.7,08-10-2012,0.542
22.7,75.8,08-10-2012,0.8868
22.7,75.9,08-10-2012,0.9419
22.7,76,08-10-2012,0.5756
22.7,76.1,08-10-2012,0.2042
22.8,75.7,08-10-2012,0.2757
22.8,75.8,08-10-2012,0.4575
22.8,75.9,08-10-2012,0.4716
22.8,76,08-10-2012,0.2916
22.8,76.1,08-10-2012,0.1045
22.6,75.7,09-10-2012,0.0784
22.6,75.8,09-10-2012,0.0963
22.6,75.9,09-10-2012,0.1488
22.6,76,09-10-2012,0.2447
22.6,76.1,09-10-2012,0.3299
22.7,75.7,09-10-2012,0.0476
22.7,75.8,09-10-2012,0.0554
22.7,75.9,09-10-2012,0.0941
22.7,76,09-10-2012,0.1773
22.7,76.1,09-10-2012,0.2614
22.8,75.7,09-10-2012,0.0367
22.8,75.8,09-10-2012,0.0335
22.8,75.9,09-10-2012,0.0498
22.8,76,09-10-2012,0.0914
22.8,76.1,09-10-2012,0.1349
22.6,75.7,10-10-2012,0.0009
22.6,75.8,10-10-2012,0.0026
22.6,75.9,10-10-2012,0.0026
22.6,76,10-10-2012,0.0022
22.6,76.1,10-10-2012,0.001
22.7,75.7,10-10-2012,0.0009
22.7,75.8,10-10-2012,0.0024
22.7,75.9,10-10-2012,0.002
22.7,76,10-10-2012,0.0019
22.7,76.1,10-10-2012,0.0009
22.8,75.7,10-10-2012,0.0009
22.8,75.8,10-10-2012,0.0009
22.8,75.9,10-10-2012,0.0012
22.8,76,10-10-2012,0.0009
22.8,76.1,10-10-2012,0.0009
22.6,75.7,11-10-2012,0
22.6,75.8,11-10-2012,0
22.6,75.9,11-10-2012,0
22.6,76,11-10-2012,0
22.6,76.1,11-10-2012,0
22.7,75.7,11-10-2012,0
22.7,75.8,11-10-2012,0
22.7,75.9,11-10-2012,0
22.7,76,11-10-2012,0
22.7,76.1,11-10-2012,0
22.8,75.7,11-10-2012,0
22.8,75.8,11-10-2012,0
22.8,75.9,11-10-2012,0
22.8,76,11-10-2012,0
22.8,76.1,11-10-2012,0
22.6,75.7,12-10-2012,0
22.6,75.8,12-10-2012,0
22.6,75.9,12-10-2012,0
22.6,76,12-10-2012,0
22.6,76.1,12-10-2012,0
22.7,75.7,12-10-2012,0
22.7,75.8,12-10-2012,0
22.7,75.9,12-10-2012,0
22.7,76,12-10-2012,0
22.7,76.1,12-10-2012,0
22.8,75.7,12-10-2012,0
22.8,75.8,12-10-2012,0
22.8,75.9,12-10-2012,0
22.8,76,12-10-2012,0
22.8,76.1,12-10-2012,0
22.6,75.7,13-10-2012,0.0009
22.6,75.8,13-10-2012,0.0009
22.6,75.9,13-10-2012,0.0009
22.6,76,13-10-2012,0.0009
22.6,76.1,13-10-2012,0.0009
22.7,75.7,13-10-2012,0.0009
22.7,75.8,13-10-2012,0.0009
22.7,75.9,13-10-2012,0.0009
22.7,76,13-10-2012,0.0009
22.7,76.1,13-10-2012,0.0009
22.8,75.7,13-10-2012,0.0009
22.8,75.8,13-10-2012,0.0009
22.8,75.9,13-10-2012,0.0009
22.8,76,13-10-2012,0.0009
22.8,76.1,13-10-2012,0.0009
22.6,75.7,14-10-2012,0.0013
22.6,75.8,14-10-2012,0.0013
22.6,75.9,14-10-2012,0.0013
22.6,76,14-10-2012,0.0013
22.6,76.1,14-10-2012,0.0013
22.7,75.7,14-10-2012,0.0013
22.7,75.8,14-10-2012,0.0013
22.7,75.9,14-10-2012,0.0013
22.7,76,14-10-2012,0.0013
22.7,76.1,14-10-2012,0.0013
22.8,75.7,14-10-2012,0.0013
22.8,75.8,14-10-2012,0.0013
22.8,75.9,14-10-2012,0.0013
22.8,76,14-10-2012,0.0013
22.8,76.1,14-10-2012,0.0013
22.6,75.7,15-10-2012,0.0036
22.6,75.8,15-10-2012,0.0017
22.6,75.9,15-10-2012,0.0009
22.6,76,15-10-2012,0.0009
22.6,76.1,15-10-2012,0.0009
22.7,75.7,15-10-2012,0.0009
22.7,75.8,15-10-2012,0.0009
22.7,75.9,15-10-2012,0.0009
22.7,76,15-10-2012,0.0009
22.7,76.1,15-10-2012,0.0009
22.8,75.7,15-10-2012,0.0009
22.8,75.8,15-10-2012,0.0009
22.8,75.9,15-10-2012,0.0009
22.8,76,15-10-2012,0.0009
22.8,76.1,15-10-2012,0.0009
22.6,75.7,16-10-2012,0.0021
22.6,75.8,16-10-2012,0.0021
22.6,75.9,16-10-2012,0.0021
22.6,76,16-10-2012,0.0021
22.6,76.1,16-10-2012,0.0021
22.7,75.7,16-10-2012,0.0021
22.7,75.8,16-10-2012,0.0021
22.7,75.9,16-10-2012,0.0021
22.7,76,16-10-2012,0.0021
22.7,76.1,16-10-2012,0.0021
22.8,75.7,16-10-2012,0.0021
22.8,75.8,16-10-2012,0.0021
22.8,75.9,16-10-2012,0.0021
22.8,76,16-10-2012,0.0021
22.8,76.1,16-10-2012,0.0021
22.6,75.7,17-10-2012,0.0008
22.6,75.8,17-10-2012,0.0008
22.6,75.9,17-10-2012,0.0008
22.6,76,17-10-2012,0.0008
22.6,76.1,17-10-2012,0.0008
22.7,75.7,17-10-2012,0.0008
22.7,75.8,17-10-2012,0.0008
22.7,75.9,17-10-2012,0.0008
22.7,76,17-10-2012,0.0008
22.7,76.1,17-10-2012,0.0008
22.8,75.7,17-10-2012,0.0008
22.8,75.8,17-10-2012,0.0008
22.8,75.9,17-10-2012,0.0008
22.8,76,17-10-2012,0.0008
22.8,76.1,17-10-2012,0.0008
22.6,75.7,18-10-2012,0.0009
22.6,75.8,18-10-2012,0.0009
22.6,75.9,18-10-2012,0.0009
22.6,76,18-10-2012,0.0009
22.6,76.1,18-10-2012,0.0009
22.7,75.7,18-10-2012,0.0009
22.7,75.8,18-10-2012,0.0009
22.7,75.9,18-10-2012,0.0009
22.7,76,18-10-2012,0.0009
22.7,76.1,18-10-2012,0.0009
22.8,75.7,18-10-2012,0.0009
22.8,75.8,18-10-2012,0.0009
22.8,75.9,18-10-2012,0.0009
22.8,76,18-10-2012,0.0009
22.8,76.1,18-10-2012,0.0009
22.6,75.7,19-10-2012,0.0009
22.6,75.8,19-10-2012,0.0009
22.6,75.9,19-10-2012,0.0009
22.6,76,19-10-2012,0.0009
22.6,76.1,19-10-2012,0.0009
22.7,75.7,19-10-2012,0.0009
22.7,75.8,19-10-2012,0.0009
22.7,75.9,19-10-2012,0.0009
22.7,76,19-10-2012,0.0009
22.7,76.1,19-10-2012,0.0009
22.8,75.7,19-10-2012,0.0009
22.8,75.8,19-10-2012,0.0009
22.8,75.9,19-10-2012,0.0009
22.8,76,19-10-2012,0.0009
22.8,76.1,19-10-2012,0.0009
22.6,75.7,20-10-2012,0.0004
22.6,75.8,20-10-2012,0.0004
22.6,75.9,20-10-2012,0.0004
22.6,76,20-10-2012,0.0004
22.6,76.1,20-10-2012,0.0004
22.7,75.7,20-10-2012,0.0004
22.7,75.8,20-10-2012,0.0004
22.7,75.9,20-10-2012,0.0004
22.7,76,20-10-2012,0.0004
22.7,76.1,20-10-2012,0.0004
22.8,75.7,20-10-2012,0.0004
22.8,75.8,20-10-2012,0.0004
22.8,75.9,20-10-2012,0.0004
22.8,76,20-10-2012,0.0004
22.8,76.1,20-10-2012,0.0004
22.6,75.7,21-10-2012,0.0068
22.6,75.8,21-10-2012,0.0103
22.6,75.9,21-10-2012,0.0107
22.6,76,21-10-2012,0.0069
22.6,76.1,21-10-2012,0.003
22.7,75.7,21-10-2012,0.0053
22.7,75.8,21-10-2012,0.0084
22.7,75.9,21-10-2012,0.0088
22.7,76,21-10-2012,0.0057
22.7,76.1,21-10-2012,0.0026
22.8,75.7,21-10-2012,0.003
22.8,75.8,21-10-2012,0.0047
22.8,75.9,21-10-2012,0.0049
22.8,76,21-10-2012,0.0033
22.8,76.1,21-10-2012,0.0018
22.6,75.7,22-10-2012,0.003
22.6,75.8,22-10-2012,0.003
22.6,75.9,22-10-2012,0.003
22.6,76,22-10-2012,0.003
22.6,76.1,22-10-2012,0.003
22.7,75.7,22-10-2012,0.003
22.7,75.8,22-10-2012,0.003
22.7,75.9,22-10-2012,0.003
22.7,76,22-10-2012,0.003
22.7,76.1,22-10-2012,0.003
22.8,75.7,22-10-2012,0.003
22.8,75.8,22-10-2012,0.003
22.8,75.9,22-10-2012,0.003
22.8,76,22-10-2012,0.003
22.8,76.1,22-10-2012,0.003
22.6,75.7,23-10-2012,0.0017
22.6,75.8,23-10-2012,0.0017
22.6,75.9,23-10-2012,0.0017
22.6,76,23-10-2012,0.0017
22.6,76.1,23-10-2012,0.0017
22.7,75.7,23-10-2012,0.0017
22.7,75.8,23-10-2012,0.0017
22.7,75.9,23-10-2012,0.0017
22.7,76,23-10-2012,0.0017
22.7,76.1,23-10-2012,0.0017
22.8,75.7,23-10-2012,0.0017
22.8,75.8,23-10-2012,0.0017
22.8,75.9,23-10-2012,0.0017
22.8,76,23-10-2012,0.0017
22.8,76.1,23-10-2012,0.0017
22.6,75.7,24-10-2012,0
22.6,75.8,24-10-2012,0
22.6,75.9,24-10-2012,0
22.6,76,24-10-2012,0
22.6,76.1,24-10-2012,0
22.7,75.7,24-10-2012,0
22.7,75.8,24-10-2012,0
22.7,75.9,24-10-2012,0
22.7,76,24-10-2012,0
22.7,76.1,24-10-2012,0
22.8,75.7,24-10-2012,0
22.8,75.8,24-10-2012,0
22.8,75.9,24-10-2012,0
22.8,76,24-10-2012,0
22.8,76.1,24-10-2012,0
22.6,75.7,25-10-2012,0
22.6,75.8,25-10-2012,0
22.6,75.9,25-10-2012,0
22.6,76,25-10-2012,0
22.6,76.1,25-10-2012,0
22.7,75.7,25-10-2012,0
22.7,75.8,25-10-2012,0
22.7,75.9,25-10-2012,0
22.7,76,25-10-2012,0
22.7,76.1,25-10-2012,0
22.8,75.7,25-10-2012,0
22.8,75.8,25-10-2012,0
22.8,75.9,25-10-2012,0
22.8,76,25-10-2012,0
22.8,76.1,25-10-2012,0
22.6,75.7,26-10-2012,0.0051
22.6,75.8,26-10-2012,0.0065
22.6,75.9,26-10-2012,0.0069
22.6,76,26-10-2012,0.0042
22.6,76.1,26-10-2012,0.0017
22.7,75.7,26-10-2012,0.0036
22.7,75.8,26-10-2012,0.0057
22.7,75.9,26-10-2012,0.0062
22.7,76,26-10-2012,0.0037
22.7,76.1,26-10-2012,0.0013
22.8,75.7,26-10-2012,0.0015
22.8,75.8,26-10-2012,0.003
22.8,75.9,26-10-2012,0.0028
22.8,76,26-10-2012,0.0026
22.8,76.1,26-10-2012,0.0009
22.6,75.7,27-10-2012,0.0004
22.6,75.8,27-10-2012,0.0004
22.6,75.9,27-10-2012,0.0004
22.6,76,27-10-2012,0.0004
22.6,76.1,27-10-2012,0.0004
22.7,75.7,27-10-2012,0.0004
22.7,75.8,27-10-2012,0.0004
22.7,75.9,27-10-2012,0.0004
22.7,76,27-10-2012,0.0004
22.7,76.1,27-10-2012,0.0004
22.8,75.7,27-10-2012,0.0004
22.8,75.8,27-10-2012,0.0004
22.8,75.9,27-10-2012,0.0004
22.8,76,27-10-2012,0.0004
22.8,76.1,27-10-2012,0.0004
22.6,75.7,28-10-2012,0.0017
22.6,75.8,28-10-2012,0.0017
22.6,75.9,28-10-2012,0.0017
22.6,76,28-10-2012,0.0017
22.6,76.1,28-10-2012,0.0017
22.7,75.7,28-10-2012,0.0017
22.7,75.8,28-10-2012,0.0017
22.7,75.9,28-10-2012,0.0017
22.7,76,28-10-2012,0.0017
22.7,76.1,28-10-2012,0.0017
22.8,75.7,28-10-2012,0.0017
22.8,75.8,28-10-2012,0.0017
22.8,75.9,28-10-2012,0.0017
22.8,76,28-10-2012,0.0017
22.8,76.1,28-10-2012,0.0017
22.6,75.7,29-10-2012,0.0004
22.6,75.8,29-10-2012,0.0004
22.6,75.9,29-10-2012,0.0004
22.6,76,29-10-2012,0.0004
22.6,76.1,29-10-2012,0.0004
22.7,75.7,29-10-2012,0.0004
22.7,75.8,29-10-2012,0.0004
22.7,75.9,29-10-2012,0.0004
22.7,76,29-10-2012,0.0004
22.7,76.1,29-10-2012,0.0004
22.8,75.7,29-10-2012,0.0004
22.8,75.8,29-10-2012,0.0004
22.8,75.9,29-10-2012,0.0004
22.8,76,29-10-2012,0.0004
22.8,76.1,29-10-2012,0.0004
22.6,75.7,30-10-2012,0.0004
22.6,75.8,30-10-2012,0.0004
22.6,75.9,30-10-2012,0.0004
22.6,76,30-10-2012,0.0004
22.6,76.1,30-10-2012,0.0004
22.7,75.7,30-10-2012,0.0004
22.7,75.8,30-10-2012,0.0004
22.7,75.9,30-10-2012,0.0004
22.7,76,30-10-2012,0.0004
22.7,76.1,30-10-2012,0.0004
22.8,75.7,30-10-2012,0.0004
22.8,75.8,30-10-2012,0.0004
22.8,75.9,30-10-2012,0.0004
22.8,76,30-10-2012,0.0004
22.8,76.1,30-10-2012,0.0004
22.6,75.7,31-10-2012,0.0009
22.6,75.8,31-10-2012,0.0009
22.6,75.9,31-10-2012,0.0009
22.6,76,31-10-2012,0.0009
22.6,76.1,31-10-2012,0.0009
22.7,75.7,31-10-2012,0.0009
22.7,75.8,31-10-2012,0.0009
22.7,75.9,31-10-2012,0.0009
22.7,76,31-10-2012,0.0009
22.7,76.1,31-10-2012,0.0009
22.8,75.7,31-10-2012,0.0009
22.8,75.8,31-10-2012,0.0009
22.8,75.9,31-10-2012,0.0009
22.8,76,31-10-2012,0.0009
22.8,76.1,31-10-2012,0.0009
22.6,75.7,01-10-2013,6.0384
22.6,75.8,01-10-2013,5.3681
22.6,75.9,01-10-2013,5.0758
22.6,76,01-10-2013,5.2438
22.6,76.1,01-10-2013,5.4044
22.7,75.7,01-10-2013,6.0313
22.7,75.8,01-10-2013,5.7908
22.7,75.9,01-10-2013,5.6595
22.7,76,01-10-2013,5.6072
22.7,76.1,01-10-2013,5.5081
22.8,75.7,01-10-2013,6
22.8,75.8,01-10-2013,6.2141
22.8,75.9,01-10-2013,6.3364
22.8,76,01-10-2013,6.0516
22.8,76.1,01-10-2013,5.5715
22.6,75.7,02-10-2013,4.8246
22.6,75.8,02-10-2013,5.1196
22.6,75.9,02-10-2013,5.0667
22.6,76,02-10-2013,4.583
22.6,76.1,02-10-2013,4.2287
22.7,75.7,02-10-2013,3.7023
22.7,75.8,02-10-2013,3.9821
22.7,75.9,02-10-2013,4.0219
22.7,76,02-10-2013,3.7624
22.7,76.1,02-10-2013,3.5249
22.8,75.7,02-10-2013,2.4397
22.8,75.8,02-10-2013,2.4766
22.8,75.9,02-10-2013,2.452
22.8,76,02-10-2013,2.5003
22.8,76.1,02-10-2013,2.6385
22.6,75.7,03-10-2013,4.7062
22.6,75.8,03-10-2013,5.5892
22.6,75.9,03-10-2013,6.1204
22.6,76,03-10-2013,6.2277
22.6,76.1,03-10-2013,6.3265
22.7,75.7,03-10-2013,3.898
22.7,75.8,03-10-2013,4.638
22.7,75.9,03-10-2013,5.148
22.7,76,03-10-2013,5.3174
22.7,76.1,03-10-2013,5.476
22.8,75.7,03-10-2013,2.8685
22.8,75.8,03-10-2013,3.4364
22.8,75.9,03-10-2013,3.8527
22.8,76,03-10-2013,4.0557
22.8,76.1,03-10-2013,4.2264
22.6,75.7,04-10-2013,2.1283
22.6,75.8,04-10-2013,2.0266
22.6,75.9,04-10-2013,1.8599
22.6,76,04-10-2013,1.6096
22.6,76.1,04-10-2013,1.3674
22.7,75.7,04-10-2013,2.0451
22.7,75.8,04-10-2013,2.0026
22.7,75.9,04-10-2013,1.8867
22.7,76,04-10-2013,1.6567
22.7,76.1,04-10-2013,1.4183
22.8,75.7,04-10-2013,1.9809
22.8,75.8,04-10-2013,1.99
22.8,75.9,04-10-2013,1.9388
22.8,76,04-10-2013,1.7767
22.8,76.1,04-10-2013,1.5887
22.6,75.7,05-10-2013,2.5695
22.6,75.8,05-10-2013,2.2898
22.6,75.9,05-10-2013,2.1767
22.6,76,05-10-2013,2.2687
22.6,76.1,05-10-2013,2.339
22.7,75.7,05-10-2013,2.5784
22.7,75.8,05-10-2013,2.2831
22.7,75.9,05-10-2013,2.1586
22.7,76,05-10-2013,2.3127
22.7,76.1,05-10-2013,2.4812
22.8,75.7,05-10-2013,2.5845
22.8,75.8,05-10-2013,2.304
22.8,75.9,05-10-2013,2.1735
22.8,76,05-10-2013,2.3156
22.8,76.1,05-10-2013,2.5271
22.6,75.7,06-10-2013,12.8431
22.6,75.8,06-10-2013,12.7428
22.6,75.9,06-10-2013,13.7634
22.6,76,06-10-2013,16.1574
22.6,76.1,06-10-2013,18.2599
22.7,75.7,06-10-2013,11.3075
22.7,75.8,06-10-2013,11.2581
22.7,75.9,06-10-2013,12.0564
22.7,76,06-10-2013,14.146
22.7,76.1,06-10-2013,16.2736
22.8,75.7,06-10-2013,9.9486
22.8,75.8,06-10-2013,9.9345
22.8,75.9,06-10-2013,10.5166
22.8,76,06-10-2013,11.99
22.8,76.1,06-10-2013,13.6144
22.6,75.7,07-10-2013,6.436
22.6,75.8,07-10-2013,5.6596
22.6,75.9,07-10-2013,5.4957
22.6,76,07-10-2013,6.0932
22.6,76.1,07-10-2013,6.6263
22.7,75.7,07-10-2013,5.316
22.7,75.8,07-10-2013,4.6765
22.7,75.9,07-10-2013,4.5377
22.7,76,07-10-2013,5.1588
22.7,76.1,07-10-2013,5.7951
22.8,75.7,07-10-2013,4.2148
22.8,75.8,07-10-2013,3.8307
22.8,75.9,07-10-2013,3.7869
22.8,76,07-10-2013,4.2297
22.8,76.1,07-10-2013,4.7437
22.6,75.7,08-10-2013,12.6642
22.6,75.8,08-10-2013,12.4135
22.6,75.9,08-10-2013,11.6603
22.6,76,08-10-2013,10.3143
22.6,76.1,08-10-2013,8.9896
22.7,75.7,08-10-2013,10.1451
22.7,75.8,08-10-2013,9.4743
22.7,75.9,08-10-2013,8.7259
22.7,76,08-10-2013,7.9321
22.7,76.1,08-10-2013,7.1679
22.8,75.7,08-10-2013,7.6407
22.8,75.8,08-10-2013,6.7664
22.8,75.9,08-10-2013,5.9709
22.8,76,08-10-2013,5.5064
22.8,76.1,08-10-2013,5.1929
22.6,75.7,09-10-2013,7.1498
22.6,75.8,09-10-2013,5.9149
22.6,75.9,09-10-2013,5.7007
22.6,76,09-10-2013,6.733
22.6,76.1,09-10-2013,7.6588
22.7,75.7,09-10-2013,7.0629
22.7,75.8,09-10-2013,6.3968
22.7,75.9,09-10-2013,6.2402
22.7,76,09-10-2013,6.6707
22.7,76.1,09-10-2013,7.0384
22.8,75.7,09-10-2013,7.3571
22.8,75.8,09-10-2013,7.3725
22.8,75.9,09-10-2013,7.4231
22.8,76,09-10-2013,7.0096
22.8,76.1,09-10-2013,6.2833
22.6,75.7,10-10-2013,3.7467
22.6,75.8,10-10-2013,4.0864
22.6,75.9,10-10-2013,4.4012
22.6,76,10-10-2013,4.6848
22.6,76.1,10-10-2013,4.9111
22.7,75.7,10-10-2013,3.0141
22.7,75.8,10-10-2013,3.3462
22.7,75.9,10-10-2013,3.6481
22.7,76,10-10-2013,3.9174
22.7,76.1,10-10-2013,4.1862
22.8,75.7,10-10-2013,2.2326
22.8,75.8,10-10-2013,2.4605
22.8,75.9,10-10-2013,2.6843
22.8,76,10-10-2013,2.9248
22.8,76.1,10-10-2013,3.179
22.6,75.7,11-10-2013,2.4811
22.6,75.8,11-10-2013,2.3803
22.6,75.9,11-10-2013,2.1374
22.6,76,11-10-2013,1.7162
22.6,76.1,11-10-2013,1.3129
22.7,75.7,11-10-2013,2.3489
22.7,75.8,11-10-2013,2.3162
22.7,75.9,11-10-2013,2.1488
22.7,76,11-10-2013,1.7732
22.7,76.1,11-10-2013,1.3881
22.8,75.7,11-10-2013,2.1566
22.8,75.8,11-10-2013,2.1422
22.8,75.9,11-10-2013,2.0256
22.8,76,11-10-2013,1.749
22.8,76.1,11-10-2013,1.4413
22.6,75.7,12-10-2013,1.7588
22.6,75.8,12-10-2013,1.4727
22.6,75.9,12-10-2013,1.7218
22.6,76,12-10-2013,2.6319
22.6,76.1,12-10-2013,3.4685
22.7,75.7,12-10-2013,1.4596
22.7,75.8,12-10-2013,1.3053
22.7,75.9,12-10-2013,1.6207
22.7,76,12-10-2013,2.6543
22.7,76.1,12-10-2013,3.7082
22.8,75.7,12-10-2013,1.3868
22.8,75.8,12-10-2013,1.4972
22.8,75.9,12-10-2013,1.9484
22.8,76,12-10-2013,2.9269
22.8,76.1,12-10-2013,4.0013
22.6,75.7,13-10-2013,0.7767
22.6,75.8,13-10-2013,0.679
22.6,75.9,13-10-2013,0.6076
22.6,76,13-10-2013,0.5639
22.6,76.1,13-10-2013,0.5225
22.7,75.7,13-10-2013,0.7144
22.7,75.8,13-10-2013,0.668
22.7,75.9,13-10-2013,0.6278
22.7,76,13-10-2013,0.5863
22.7,76.1,13-10-2013,0.5409
22.8,75.7,13-10-2013,0.6694
22.8,75.8,13-10-2013,0.6806
22.8,75.9,13-10-2013,0.6799
22.8,76,13-10-2013,0.6328
22.8,76.1,13-10-2013,0.5657
22.6,75.7,14-10-2013,0.9491
22.6,75.8,14-10-2013,1.1249
22.6,75.9,14-10-2013,1.1882
22.6,76,14-10-2013,1.1079
22.6,76.1,14-10-2013,1.0212
22.7,75.7,14-10-2013,0.8246
22.7,75.8,14-10-2013,1.0081
22.7,75.9,14-10-2013,1.0978
22.7,76,14-10-2013,1.0473
22.7,76.1,14-10-2013,0.992
22.8,75.7,14-10-2013,0.7653
22.8,75.8,14-10-2013,0.9011
22.8,75.9,14-10-2013,0.973
22.8,76,14-10-2013,0.9579
22.8,76.1,14-10-2013,0.9293
22.6,75.7,15-10-2013,0.5461
22.6,75.8,15-10-2013,0.634
22.6,75.9,15-10-2013,0.6638
22.6,76,15-10-2013,0.6137
22.6,76.1,15-10-2013,0.5616
22.7,75.7,15-10-2013,0.4269
22.7,75.8,15-10-2013,0.5163
22.7,75.9,15-10-2013,0.5574
22.7,76,15-10-2013,0.5314
22.7,76.1,15-10-2013,0.5051
22.8,75.7,15-10-2013,0.2634
22.8,75.8,15-10-2013,0.3268
22.8,75.9,15-10-2013,0.3663
22.8,76,15-10-2013,0.3818
22.8,76.1,15-10-2013,0.3996
22.6,75.7,16-10-2013,0.0013
22.6,75.8,16-10-2013,0.0013
22.6,75.9,16-10-2013,0.0013
22.6,76,16-10-2013,0.0013
22.6,76.1,16-10-2013,0.0013
22.7,75.7,16-10-2013,0.0013
22.7,75.8,16-10-2013,0.0013
22.7,75.9,16-10-2013,0.0013
22.7,76,16-10-2013,0.0013
22.7,76.1,16-10-2013,0.0013
22.8,75.7,16-10-2013,0.0013
22.8,75.8,16-10-2013,0.0013
22.8,75.9,16-10-2013,0.0013
22.8,76,16-10-2013,0.0013
22.8,76.1,16-10-2013,0.0013
22.6,75.7,17-10-2013,0.0039
22.6,75.8,17-10-2013,0.004
22.6,75.9,17-10-2013,0.0075
22.6,76,17-10-2013,0.0124
22.6,76.1,17-10-2013,0.0166
22.7,75.7,17-10-2013,0.0022
22.7,75.8,17-10-2013,0.0037
22.7,75.9,17-10-2013,0.0058
22.7,76,17-10-2013,0.0093
22.7,76.1,17-10-2013,0.0134
22.8,75.7,17-10-2013,0.0016
22.8,75.8,17-10-2013,0.0022
22.8,75.9,17-10-2013,0.0034
22.8,76,17-10-2013,0.0051
22.8,76.1,17-10-2013,0.007
22.6,75.7,18-10-2013,0
22.6,75.8,18-10-2013,0
22.6,75.9,18-10-2013,0
22.6,76,18-10-2013,0.0001
22.6,76.1,18-10-2013,0.0004
22.7,75.7,18-10-2013,0
22.7,75.8,18-10-2013,0
22.7,75.9,18-10-2013,0
22.7,76,18-10-2013,0
22.7,76.1,18-10-2013,0.0004
22.8,75.7,18-10-2013,0
22.8,75.8,18-10-2013,0
22.8,75.9,18-10-2013,0
22.8,76,18-10-2013,0
22.8,76.1,18-10-2013,0
22.6,75.7,19-10-2013,0.0004
22.6,75.8,19-10-2013,0.0004
22.6,75.9,19-10-2013,0.0004
22.6,76,19-10-2013,0.0004
22.6,76.1,19-10-2013,0.0004
22.7,75.7,19-10-2013,0.0004
22.7,75.8,19-10-2013,0.0004
22.7,75.9,19-10-2013,0.0004
